signal_date,execution_date,year,expiry_date,dte_sessions,vix,signal_spot,exec_spot,type,long_strike,short_strike,wing_width,strike_offset,long_raw_price,short_raw_price,long_fill_price,short_fill_price,debit_pts,lot_size,capital_required_inr,settlement_price,gross_payoff_inr,statutory_costs_inr,net_pnl_inr,is_win,cum_net_pnl,candidate_id,candidate_name,in_primary_5y
2023-02-09,2023-02-10,2023,2023-02-16,4,13.6,17893.45,17847.55,BULL_CALL,17850.0,18100.0,250.0,0.0,145.0,36.0,145.1,35.9,109.2,50,5460.0,18035.85,3832.5,71.0,3761.5,1,-97351.18000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-02-22,2023-02-23,2023,2023-03-02,5,14.01,17554.3,17574.65,BEAR_PUT,17550.0,17300.0,250.0,0.0,114.2,41.0,114.3,40.9,73.4,50,3670.0,17321.9,7735.0,74.24,7660.76,1,-89690.42000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-03-13,2023-03-14,2023,2023-03-16,2,13.41,17154.3,17160.55,BEAR_PUT,17150.0,16900.0,250.0,0.0,101.0,33.95,101.1,33.85,67.25,50,3362.5,16985.6,4857.5,67.53,4789.97,1,-84900.45000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-03-24,2023-03-27,2023,2023-03-29,2,14.49,16945.05,16984.3,BEAR_PUT,17000.0,16750.0,250.0,0.0,109.7,35.0,109.8,34.9,74.9,50,3745.0,17080.7,-3745.0,52.73,-3797.73,0,-88698.18000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-03-31,2023-04-03,2023,2023-04-06,2,13.63,17359.75,17427.95,BULL_CALL,17450.0,17700.0,250.0,0.0,58.95,7.4,59.05,7.3,51.75,50,2587.5,17599.15,4870.0,63.21,4806.79,1,-83891.39000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-04-27,2023-04-28,2023,2023-05-04,3,11.65,17915.05,17950.4,BULL_CALL,17950.0,18200.0,250.0,0.0,99.0,12.05,99.1,11.95,87.15,50,4357.5,18255.8,8142.5,80.81,8061.69,1,-75829.70000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-05-04,2023-05-05,2023,2023-05-11,4,11.84,18255.8,18117.3,BULL_CALL,18100.0,18350.0,250.0,0.0,135.0,28.3,135.1,28.2,106.9,50,5345.0,18297.0,4505.0,71.25,4433.75,1,-71395.95000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-05-15,2023-05-16,2023,2023-05-18,2,12.85,18398.85,18432.35,BULL_CALL,18450.0,18700.0,250.0,0.0,55.0,2.5,55.1,2.4,52.7,50,2635.0,18129.95,-2635.0,49.06,-2684.06,0,-74080.01000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-05-26,2023-05-29,2023,2023-06-01,3,12.52,18499.35,18619.15,BULL_CALL,18600.0,18850.0,250.0,0.0,87.0,7.55,87.1,7.45,79.65,50,3982.5,18487.75,-3982.5,50.36,-4032.86,0,-78112.87000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-06-07,2023-06-08,2023,2023-06-15,5,11.38,18726.4,18725.35,BULL_CALL,18750.0,19000.0,250.0,0.0,104.1,19.0,104.2,18.9,85.3,50,4265.0,18688.1,-4265.0,51.59,-4316.59,0,-82429.46000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-06-14,2023-06-15,2023,2023-06-22,5,11.11,18755.9,18774.45,BULL_CALL,18750.0,19000.0,250.0,0.0,128.0,23.95,128.1,23.85,104.25,50,5212.5,18771.25,-4150.0,54.59,-4204.59,0,-86634.05000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-06-28,2023-06-30,2023,2023-07-06,4,10.78,18972.1,19076.85,BULL_CALL,19100.0,19350.0,250.0,0.0,61.6,11.75,61.7,11.65,50.05,50,2502.5,19497.3,9997.5,90.75,9906.75,1,-76727.30000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-07-14,2023-07-17,2023,2023-07-20,3,10.94,19564.5,19612.15,BULL_CALL,19600.0,19850.0,250.0,0.0,82.0,9.45,82.1,9.35,72.75,50,3637.5,19979.15,8862.5,89.04,8773.46,1,-67953.84000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-08-02,2023-08-03,2023,2023-08-10,5,10.28,19526.55,19463.75,BEAR_PUT,19450.0,19200.0,250.0,0.0,104.95,37.8,105.05,37.7,67.35,50,3367.5,19543.1,-3367.5,52.76,-3420.26,0,-71374.10000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-08-17,2023-08-18,2023,2023-08-24,4,12.13,19365.25,19301.75,BEAR_PUT,19300.0,19050.0,250.0,0.0,95.0,19.0,95.1,18.9,76.2,50,3810.0,19386.7,-3810.0,51.3,-3861.3,0,-75235.40000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-08-25,2023-08-28,2023,2023-08-31,3,11.7,19265.8,19298.35,BEAR_PUT,19300.0,19050.0,250.0,0.0,109.9,24.0,110.0,23.9,86.1,50,4305.0,19253.8,-1995.0,56.32,-2051.32,0,-77286.72000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-08-31,2023-09-01,2023,2023-09-07,4,11.8,19253.8,19258.15,BEAR_PUT,19250.0,19000.0,250.0,0.0,70.0,21.0,70.1,20.9,49.2,50,2460.0,19727.05,-2460.0,50.65,-2510.65,0,-79797.37000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-09-13,2023-09-14,2023,2023-09-21,4,11.69,20070.0,20127.95,BULL_CALL,20150.0,20400.0,250.0,0.0,105.4,27.05,105.5,26.95,78.55,50,3927.5,19742.35,-3927.5,52.12,-3979.62,0,-83776.99000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-09-22,2023-09-25,2023,2023-09-28,3,10.82,19674.25,19678.2,BEAR_PUT,19700.0,19450.0,250.0,0.0,80.0,18.45,80.1,18.35,61.75,50,3087.5,19523.55,5735.0,67.05,5667.95,1,-78109.04000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-09-28,2023-09-29,2023,2023-10-05,3,11.59,19523.55,19581.2,BEAR_PUT,19600.0,19350.0,250.0,0.0,130.0,38.5,130.1,38.4,91.7,50,4585.0,19545.75,-1872.5,58.57,-1931.07,0,-80040.11000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-10-04,2023-10-05,2023,2023-10-12,5,11.79,19436.1,19521.85,BEAR_PUT,19500.0,19250.0,250.0,0.0,104.55,32.0,104.65,31.9,72.75,50,3637.5,19794.0,-3637.5,52.39,-3689.89,0,-83730.00000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-10-11,2023-10-12,2023,2023-10-19,5,11.27,19811.35,19822.7,BULL_CALL,19800.0,20050.0,250.0,0.0,147.55,39.0,147.65,38.9,108.75,50,5437.5,19624.7,-5437.5,54.15,-5491.65,0,-89221.65000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-10-23,2023-10-25,2023,2023-10-26,1,10.82,19281.75,19286.45,BEAR_PUT,19300.0,19050.0,250.0,0.0,107.0,12.0,107.1,11.9,95.2,50,4760.0,18857.25,7740.0,97.71,7642.29,1,-81579.36000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-11-08,2023-11-09,2023,2023-11-16,4,11.19,19443.5,19457.4,BULL_CALL,19450.0,19700.0,250.0,0.0,110.05,27.0,110.15,26.9,83.25,50,4162.5,19765.2,8337.5,83.2,8254.3,1,-73325.06000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-11-21,2023-11-22,2023,2023-11-23,1,12.15,19783.4,19784.0,BULL_CALL,19800.0,20050.0,250.0,0.0,60.0,5.15,60.1,5.05,55.05,50,2752.5,19802.0,-2652.5,49.56,-2702.06,0,-76027.12000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-11-28,2023-11-29,2023,2023-11-30,1,11.33,19889.7,19976.55,BULL_CALL,20000.0,20250.0,250.0,0.0,53.35,1.95,53.45,1.85,51.6,50,2580.0,20133.15,4077.5,61.23,4016.27,1,-72010.85000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-12-08,2023-12-11,2023,2023-12-14,3,12.67,20969.4,20965.3,BULL_CALL,20950.0,21200.0,250.0,0.0,150.0,37.2,150.1,37.1,113.0,50,5650.0,21182.7,5985.0,75.54,5909.46,1,-66101.39000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-12-14,2023-12-15,2023,2023-12-21,4,12.07,21182.7,21287.45,BULL_CALL,21300.0,21550.0,250.0,0.0,135.6,57.0,135.7,56.9,78.8,50,3940.0,21255.05,-3940.0,54.87,-3994.87,0,-70096.26000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-12-27,2023-12-28,2023,2024-01-04,5,14.68,21654.75,21715.0,BULL_CALL,21700.0,21950.0,250.0,0.0,218.0,109.4,218.1,109.3,108.8,50,5440.0,21658.6,-5440.0,60.62,-5500.62,0,-75596.88,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-01-12,2024-01-15,2024,2024-01-18,3,12.77,21894.55,22053.15,BULL_CALL,22050.0,22300.0,250.0,0.0,114.95,30.2,115.05,30.1,84.95,50,4247.5,21462.25,-4247.5,52.6,-4300.1,0,-79896.98000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-01-18,2024-01-19,2024,2024-01-25,3,15.08,21462.25,21615.2,BEAR_PUT,21600.0,21350.0,250.0,0.0,154.65,50.0,154.75,49.9,104.85,50,5242.5,21352.6,7127.5,77.82,7049.68,1,-72847.30000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-02-02,2024-02-05,2024,2024-02-08,3,14.46,21853.8,21921.05,BULL_CALL,21900.0,22150.0,250.0,0.0,162.6,53.05,162.7,52.95,109.75,50,5487.5,21717.95,-5487.5,55.47,-5542.97,0,-78390.27000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-02-16,2024-02-19,2024,2024-02-22,3,15.23,22040.7,22103.45,BULL_CALL,22100.0,22350.0,250.0,0.0,155.0,40.8,155.1,40.7,114.4,50,5720.0,22217.45,152.5,65.3,87.2,1,-78303.07000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-02-22,2024-02-23,2024,2024-02-29,4,15.93,22217.45,22290.0,BULL_CALL,22300.0,22550.0,250.0,0.0,150.5,59.35,150.6,59.25,91.35,50,4567.5,21982.8,-4567.5,55.48,-4622.98,0,-82926.05000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-03-01,2024-03-04,2024,2024-03-07,3,15.57,22338.75,22403.5,BULL_CALL,22400.0,22650.0,250.0,0.0,150.95,42.4,151.05,42.3,108.75,50,5437.5,22493.55,-760.0,63.08,-823.08,0,-83749.13000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-03-06,2024-03-07,2024,2024-03-14,4,14.38,22474.05,22505.3,BULL_CALL,22500.0,22750.0,250.0,0.0,198.95,72.0,199.05,71.9,127.15,50,6357.5,22146.65,-6357.5,57.75,-6415.25,0,-90164.38000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-03-19,2024-03-20,2024,2024-03-21,1,13.9,21817.45,21843.9,BEAR_PUT,21850.0,21600.0,250.0,0.0,90.0,23.65,90.1,23.55,66.55,50,3327.5,22011.95,-3327.5,51.43,-3378.93,0,-93543.31000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-03-28,2024-04-01,2024,2024-04-04,3,12.7,22326.9,22455.0,BULL_CALL,22450.0,22700.0,250.0,0.0,102.0,35.35,102.1,35.25,66.85,50,3342.5,22514.65,-110.0,58.47,-168.47,0,-93711.78000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-04-04,2024-04-05,2024,2024-04-10,3,11.37,22514.65,22486.4,BULL_CALL,22500.0,22750.0,250.0,0.0,140.0,44.7,140.1,44.6,95.5,50,4775.0,22753.8,7725.0,77.74,7647.26,1,-86064.52000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-04-10,2024-04-12,2024,2024-04-18,3,11.36,22753.8,22677.4,BULL_CALL,22700.0,22950.0,250.0,0.0,145.0,39.1,145.1,39.0,106.1,50,5305.0,21995.85,-5305.0,54.08,-5359.08,0,-91423.60000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-04-29,2024-04-30,2024,2024-05-02,1,10.93,22643.4,22679.65,BULL_CALL,22700.0,22950.0,250.0,0.0,89.0,10.95,89.1,10.85,78.25,25,1956.25,22648.2,-1956.25,48.91,-2005.16,0,-93428.76000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-05-02,2024-05-03,2024,2024-05-09,4,12.87,22648.2,22766.35,BULL_CALL,22750.0,23000.0,250.0,0.0,151.05,51.95,151.15,51.85,99.3,25,2482.5,21957.5,-2482.5,51.12,-2533.62,0,-95962.38000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-05-09,2024-05-10,2024,2024-05-16,4,17.08,21957.5,21990.95,BEAR_PUT,22000.0,21750.0,250.0,0.0,159.9,80.0,160.0,79.9,80.1,25,2002.5,22403.85,-2002.5,52.11,-2054.61,0,-98016.99000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-05-21,2024-05-22,2024,2024-05-23,1,19.8,22529.05,22576.6,BULL_CALL,22600.0,22850.0,250.0,0.0,70.0,9.95,70.1,9.85,60.25,25,1506.25,22967.65,4743.75,67.25,4676.5,1,-93340.49000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-06-07,2024-06-10,2024,2024-06-13,3,16.8,23290.15,23319.15,BULL_CALL,23300.0,23550.0,250.0,0.0,209.9,108.0,210.0,107.9,102.1,25,2552.5,23398.9,-80.0,58.29,-138.29,0,-93478.78000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-06-12,2024-06-13,2024,2024-06-20,4,14.77,23322.95,23480.95,BULL_CALL,23500.0,23750.0,250.0,0.0,146.4,53.05,146.5,52.95,93.55,25,2338.75,23567.0,-663.75,54.17,-717.92,0,-94196.70000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-06-20,2024-06-21,2024,2024-06-27,4,13.71,23567.0,23661.15,BULL_CALL,23650.0,23900.0,250.0,0.0,116.2,35.65,116.3,35.55,80.75,25,2018.75,24044.5,4231.25,70.38,4160.87,1,-90035.83000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-07-01,2024-07-02,2024,2024-07-04,2,13.8,24141.95,24228.75,BULL_CALL,24250.0,24500.0,250.0,0.0,87.6,16.55,87.7,16.45,71.25,25,1781.25,24302.15,-477.5,51.46,-528.96,0,-90564.79000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-07-03,2024-07-04,2024,2024-07-11,5,13.64,24286.5,24369.95,BULL_CALL,24350.0,24600.0,250.0,0.0,192.0,66.0,192.1,65.9,126.2,25,3155.0,24315.95,-3155.0,52.19,-3207.19,0,-93771.98000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-07-12,2024-07-15,2024,2024-07-18,2,14.0,24502.15,24587.6,BULL_CALL,24600.0,24850.0,250.0,0.0,104.75,15.5,104.85,15.4,89.45,25,2236.25,24800.85,2785.0,58.54,2726.46,1,-91045.52000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-07-26,2024-07-29,2024,2024-08-01,3,12.62,24834.85,24943.3,BULL_CALL,24950.0,25200.0,250.0,0.0,131.65,30.0,131.75,29.9,101.85,25,2546.25,25010.9,-1023.75,52.96,-1076.71,0,-92122.23000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-08-05,2024-08-06,2024,2024-08-08,2,14.32,24055.6,24189.85,BEAR_PUT,24200.0,23950.0,250.0,0.0,142.0,100.05,142.1,99.95,42.15,25,1053.75,24117.0,1021.25,56.27,964.98,1,-91157.25000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-08-20,2024-08-21,2024,2024-08-22,1,14.32,24698.85,24680.55,BULL_CALL,24700.0,24950.0,250.0,0.0,78.3,7.95,78.4,7.85,70.55,25,1763.75,24811.5,1023.75,53.79,969.96,1,-90187.29000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-09-12,2024-09-13,2024,2024-09-19,4,13.63,25388.9,25430.45,BULL_CALL,25450.0,25700.0,250.0,0.0,99.0,29.0,99.1,28.9,70.2,25,1755.0,25415.8,-1755.0,49.62,-1804.62,0,-91991.91000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-09-20,2024-09-23,2024,2024-09-26,3,12.47,25790.95,25872.55,BULL_CALL,25850.0,26100.0,250.0,0.0,125.0,23.45,125.1,23.35,101.75,25,2543.75,26216.05,3706.25,68.42,3637.83,1,-88354.08000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-10-03,2024-10-04,2024,2024-10-10,4,11.99,25250.1,25181.9,BEAR_PUT,25200.0,24950.0,250.0,0.0,135.1,79.95,135.2,79.85,55.35,25,1383.75,24998.45,3655.0,61.75,3593.25,1,-84760.83000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-10-17,2024-10-18,2024,2024-10-24,4,13.05,24749.85,24664.95,BEAR_PUT,24650.0,24400.0,250.0,0.0,136.0,65.0,136.1,64.9,71.2,25,1780.0,24399.4,4470.0,63.44,4406.56,1,-80354.27000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-11-04,2024-11-05,2024,2024-11-07,2,15.9,23995.35,23916.5,BEAR_PUT,23900.0,23650.0,250.0,0.0,160.0,78.35,160.1,78.25,81.85,25,2046.25,24199.35,-2046.25,52.8,-2099.05,0,-82453.32000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-11-06,2024-11-07,2024,2024-11-14,5,16.12,24484.05,24489.6,BULL_CALL,24500.0,24750.0,250.0,0.0,200.0,105.7,200.1,105.6,94.5,25,2362.5,23532.7,-2362.5,54.51,-2417.01,0,-84870.33000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-11-21,2024-11-22,2024,2024-11-28,4,15.66,23349.9,23411.8,BEAR_PUT,23400.0,23150.0,250.0,0.0,188.55,98.15,188.65,98.05,90.6,25,2265.0,23914.15,-2265.0,54.03,-2319.03,0,-87189.36000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-11-27,2024-11-28,2024,2024-12-05,5,15.31,24274.9,24274.15,BULL_CALL,24250.0,24500.0,250.0,0.0,234.9,90.55,235.0,90.45,144.55,25,3613.75,24708.4,2636.25,78.63,2557.62,1,-84631.74000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2024-12-13,2024-12-16,2024,2024-12-19,3,13.19,24768.3,24753.4,BULL_CALL,24750.0,25000.0,250.0,0.0,121.95,63.2,122.05,63.1,58.95,25,1473.75,23951.7,-1473.75,51.61,-1525.36,0,-86157.10000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-01-09,2025-01-10,2025,2025-01-16,4,14.47,23526.5,23551.9,BEAR_PUT,23550.0,23300.0,250.0,0.0,174.95,75.5,175.05,75.4,99.65,75,7473.75,23311.8,10391.25,97.25,10294.0,1,-75863.10000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-01-21,2025-01-22,2025,2025-01-23,1,16.42,23024.65,23099.15,BEAR_PUT,23100.0,22850.0,250.0,0.0,100.0,39.95,100.1,39.85,60.25,75,4518.75,23205.35,-4518.75,56.62,-4575.37,0,-80438.47000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-01-27,2025-01-28,2025,2025-01-30,2,16.75,22829.15,22960.45,BEAR_PUT,22950.0,22700.0,250.0,0.0,158.25,67.0,158.35,66.9,91.45,25,2286.25,23249.5,-2286.25,52.32,-2338.57,0,-82777.04000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-01-31,2025-02-03,2025,2025-02-06,3,17.39,23508.4,23319.35,BULL_CALL,23300.0,23550.0,250.0,0.0,198.0,60.0,198.1,59.9,138.2,75,10365.0,23603.35,8385.0,107.83,8277.17,1,-74499.87000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-02-12,2025-02-13,2025,2025-02-20,5,14.87,23045.25,23055.75,BEAR_PUT,23050.0,22800.0,250.0,0.0,177.4,91.0,177.5,90.9,86.6,75,6495.0,22913.15,3768.75,85.21,3683.54,1,-70816.33000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-02-20,2025-02-21,2025,2025-02-27,3,15.42,22913.15,22857.2,BEAR_PUT,22850.0,22600.0,250.0,0.0,133.3,59.4,133.4,59.3,74.1,75,5557.5,22545.05,13192.5,105.04,13087.46,1,-57728.87000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-03-18,2025-03-19,2025,2025-03-20,1,13.42,22834.3,22874.95,BULL_CALL,22850.0,23100.0,250.0,0.0,103.0,10.0,103.1,9.9,93.2,75,6990.0,23190.65,11760.0,104.24,11655.76,1,-46073.11000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-04-04,2025-04-07,2025,2025-04-09,2,13.6,22904.45,21758.4,BEAR_PUT,21750.0,21500.0,250.0,0.0,203.25,100.0,203.35,99.9,103.45,75,7758.75,22399.15,-7758.75,68.6,-7827.35,0,-53900.46000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-04-17,2025-04-21,2025,2025-04-24,3,15.87,23851.65,23949.15,BULL_CALL,23950.0,24200.0,250.0,0.0,150.4,63.5,150.5,63.4,87.1,75,6532.5,24246.7,12217.5,104.82,12112.68,1,-41787.78000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-04-29,2025-04-30,2025,2025-05-08,5,16.94,24335.95,24342.05,BULL_CALL,24350.0,24600.0,250.0,0.0,226.5,100.6,226.6,100.5,126.1,75,9457.5,24273.8,-9457.5,69.75,-9527.25,0,-51315.03000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-05-09,2025-05-12,2025,2025-05-15,3,21.01,24008.0,24420.1,BEAR_PUT,24400.0,24150.0,250.0,0.0,180.05,90.0,180.15,89.9,90.25,75,6768.75,25062.1,-6768.75,66.32,-6835.07,0,-58150.10000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-05-15,2025-05-16,2025,2025-05-22,4,17.23,25062.1,25064.65,BULL_CALL,25050.0,25300.0,250.0,0.0,194.05,84.9,194.15,84.8,109.35,75,8201.25,24609.7,-8201.25,66.37,-8267.62,0,-66417.72000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-06-03,2025-06-04,2025,2025-06-05,1,17.16,24542.5,24560.45,BEAR_PUT,24550.0,24300.0,250.0,0.0,127.4,39.9,127.5,39.8,87.7,75,6577.5,24750.9,-6577.5,57.89,-6635.39,0,-73053.11000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-06-06,2025-06-09,2025,2025-06-12,3,15.08,25003.05,25160.1,BULL_CALL,25150.0,25400.0,250.0,0.0,143.95,47.0,144.05,46.9,97.15,75,7286.25,24888.2,-7286.25,59.51,-7345.76,0,-80398.87000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-06-25,2025-06-26,2025,2025-07-03,5,13.64,25244.75,25268.95,BULL_CALL,25250.0,25500.0,250.0,0.0,190.9,84.0,191.0,83.9,107.1,75,8032.5,25405.3,3615.0,87.56,3527.44,1,-76871.43000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-07-10,2025-07-11,2025,2025-07-17,4,11.94,25355.25,25255.5,BEAR_PUT,25250.0,25000.0,250.0,0.0,103.0,40.0,103.1,39.9,63.2,75,4740.0,25111.45,5651.25,75.9,5575.35,1,-71296.08000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-07-18,2025-07-21,2025,2025-07-24,3,11.24,24968.4,24999.0,BEAR_PUT,25000.0,24750.0,250.0,0.0,120.0,36.0,120.1,35.9,84.2,75,6315.0,25062.1,-6315.0,57.08,-6372.08,0,-77668.16000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-07-25,2025-07-28,2025,2025-07-31,3,10.72,24837.0,24782.45,BEAR_PUT,24800.0,24550.0,250.0,0.0,98.45,31.6,98.55,31.5,67.05,75,5028.75,24768.35,-2655.0,59.92,-2714.92,0,-80383.08000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-08-01,2025-08-04,2025,2025-08-07,3,11.54,24565.35,24596.05,BEAR_PUT,24600.0,24350.0,250.0,0.0,151.2,65.2,151.3,65.1,86.2,75,6465.0,24596.15,-6176.25,62.55,-6238.8,0,-86621.88000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-08-08,2025-08-11,2025,2025-08-14,3,11.69,24363.3,24371.5,BEAR_PUT,24350.0,24100.0,250.0,0.0,105.0,38.2,105.1,38.1,67.0,75,5025.0,24631.3,-5025.0,56.64,-5081.64,0,-91703.52000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-08-18,2025-08-19,2025,2025-08-21,2,12.36,24876.95,24891.35,BULL_CALL,24900.0,25150.0,250.0,0.0,130.65,30.95,130.75,30.85,99.9,75,7492.5,25083.75,6288.75,82.35,6206.4,1,-85497.12000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-08-29,2025-09-01,2025,2025-09-02,1,12.18,24426.85,24432.7,BEAR_PUT,24450.0,24200.0,250.0,0.0,65.0,14.7,65.1,14.6,50.5,75,3787.5,24579.6,-3787.5,51.98,-3839.48,0,-89336.60000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2025-09-10,2025-09-11,2025,2025-09-16,3,10.69,24973.1,24945.5,BULL_CALL,24950.0,25200.0,250.0,0.0,154.55,39.25,154.65,39.15,115.5,75,8662.5,25239.1,10087.5,100.73,9986.77,1,-79349.83000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
